224,11,546,291,235,573,1,1,0.63559
225,11,563,291,222,570,1,1,0.66816
226,11,580,291,209,567,1,1,0.72381
227,11,597,291,197,563,1,1,0.77778
228,11,614,291,184,560,1,1,0.83784
229,11,631,291,171,557,1,1,0.89535
230,11,648,291,159,554,1,1,0.95625
231,11,656,294,173,548,1,1,0.86207
232,11,664,297,188,543,1,1,0.74603
233,11,672,300,203,537,1,1,0.65196
234,11,680,303,217,532,1,1,0.57339
235,11,688,306,232,526,1,1,0.50276
236,11,696,309,247,521,1,1,0.49194
237,11,705,312,261,516,1,1,0.48473
238,11,712,311,254,515,1,1,0.51765
239,11,720,311,246,514,1,1,0.53036
240,11,728,311,238,513,1,1,0.54393
241,11,749,311,221,512,1,1,0.58108
242,11,770,311,204,512,1,1,0.58537
243,11,791,311,187,511,1,1,0.58511
244,11,812,312,170,510,1,1,0.59649
245,11,826,312,163,506,1,1,0.56182
246,11,840,312,157,502,1,1,0.50829
247,11,854,312,151,498,1,1,0.43107
248,11,868,312,145,495,1,1,0.34909
249,11,873,314,148,492,1,1,0.33961
250,11,879,316,151,490,1,1,0.33823
251,11,884,318,154,487,1,1,0.32258
252,11,890,320,157,485,1,1,0.32278
253,11,895,322,160,482,1,1,0.31056
224,12,197,287,370,699,1,1,1
225,12,210,289,370,693,1,1,1
226,12,254,287,335,688,1,1,1
227,12,298,285,301,684,1,1,1
228,12,342,283,267,679,1,1,1
229,12,387,282,232,674,1,1,1
230,12,402,286,240,668,1,1,1
231,12,417,290,249,662,1,1,1
232,12,433,294,257,656,1,1,1
233,12,448,298,266,650,1,1,1
234,12,463,302,275,644,1,1,1
235,12,479,307,283,638,1,1,1
236,12,490,305,276,634,1,1,1
237,12,502,303,268,630,1,1,1
238,12,514,302,260,626,1,1,1
239,12,549,304,235,616,1,1,1
240,12,584,306,210,606,1,1,1
241,12,619,309,186,596,1,1,1
242,12,625,310,202,594,1,1,1
243,12,632,311,218,592,1,1,1
244,12,638,312,234,590,1,1,1
245,12,645,313,250,588,1,1,1
246,12,651,314,266,586,1,1,1
247,12,658,315,282,584,1,1,1
248,12,665,317,298,581,1,1,1
249,12,694,317,277,579,1,1,1
250,12,723,318,256,576,1,1,1
251,12,753,318,235,574,1,1,1
252,12,782,319,214,571,1,1,1
253,12,812,320,193,569,1,1,1
224,13,130,317,354,635,1,1,0.18873
225,13,145,313,343,630,1,1,0.18895
226,13,160,309,332,626,1,1,0.28228
227,13,175,306,321,620,1,1,0.38199
228,13,190,302,310,616,1,1,0.48875
229,13,205,299,300,611,1,1,0.60465
230,13,242,301,265,607,1,1,0.6015
231,13,279,303,230,603,1,1,0.5974
232,13,316,305,195,599,1,1,0.59694
233,13,354,308,160,594,1,1,0.58385
234,13,364,310,189,590,1,1,0.52105
235,13,374,313,218,586,1,1,0.47945
236,13,384,315,247,582,1,1,0.42742
237,13,394,318,277,578,1,1,0.38849
238,13,416,318,260,575,1,1,0.37548
239,13,438,319,244,571,1,1,0.45306
240,13,461,319,226,569,1,1,0.54185
241,13,483,320,210,565,1,1,0.64455
242,13,505,321,193,561,1,1,0.61856
243,13,528,321,176,559,1,1,0.58757
244,13,550,322,159,555,1,1,0.55
245,13,573,323,142,552,1,1,0.5035
246,13,579,324,179,547,1,1,0.4
247,13,585,325,217,543,1,1,0.33486
248,13,591,326,255,539,1,1,0.28906
249,13,602,327,251,535,1,1,0.36508
250,13,613,328,248,532,1,1,0.44177
251,13,624,329,244,529,1,1,0.52653
252,13,636,331,240,525,1,1,0.60581
253,13,656,332,225,522,1,1,0.69027
224,29,718,270,245,616,1,1,1
225,29,730,270,249,613,1,1,1
226,29,742,271,254,609,1,1,1
227,29,754,272,259,605,1,1,1
228,29,769,272,249,601,1,1,1
229,29,785,272,238,597,1,1,1
230,29,801,272,227,593,1,1,1
231,29,817,273,216,589,1,1,1
232,29,832,273,206,585,1,1,1
233,29,848,273,195,581,1,1,1
234,29,864,273,184,577,1,1,1
235,29,880,274,174,573,1,1,1
236,29,889,276,194,570,1,1,1
237,29,898,279,214,566,1,1,1
238,29,907,282,234,563,1,1,1
239,29,916,285,249,558,1,1,1
240,29,925,288,242,556,1,1,1
241,29,935,292,235,553,1,1,1
242,29,948,291,224,548,1,1,1
243,29,961,290,214,544,1,1,1
244,29,975,289,203,540,1,1,1
245,29,988,288,193,536,1,1,1
246,29,1002,287,182,532,1,1,1
247,29,1012,289,190,529,1,1,1
248,29,1023,291,197,526,1,1,1
249,29,1033,294,206,522,1,1,1
250,29,1044,296,213,519,1,1,1
251,29,1055,299,221,516,1,1,1
252,29,1066,300,219,514,1,1,1
253,29,1077,302,218,512,1,1,1
