367,2,1097,360,160,414,1,1,1
368,2,1097,357,159,417,1,1,1
369,2,1098,355,157,420,1,1,1
370,2,1094,356,158,422,1,1,1
371,2,1090,357,159,425,1,1,1
372,2,1086,358,160,427,1,1,1
373,2,1082,359,161,430,1,1,1
374,2,1078,360,162,433,1,1,1
375,2,1072,357,163,437,1,1,1
376,2,1066,355,164,440,1,1,1
377,2,1060,353,165,443,1,1,1
378,2,1054,350,166,447,1,1,1
379,2,1048,348,167,450,1,1,1
380,2,1042,346,169,453,1,1,1
381,2,1036,344,172,458,1,1,1
382,2,1030,342,176,463,1,1,1
383,2,1024,340,179,468,1,1,1
384,2,1018,338,183,473,1,1,1
385,2,1013,337,186,477,1,1,1
386,2,1007,337,189,478,1,1,1
387,2,1001,337,192,480,1,1,1
388,2,996,337,195,481,1,1,1
389,2,990,337,198,483,1,1,1
390,2,985,338,201,484,1,1,1
391,2,975,335,204,489,1,1,1
392,2,966,332,206,494,1,1,1
393,2,957,330,208,499,1,1,1
394,2,948,327,210,504,1,1,1
395,2,939,324,212,509,1,1,1
396,2,930,322,214,514,1,1,1
397,2,923,321,216,517,1,1,1
398,2,916,320,218,520,1,1,1
399,2,909,319,220,523,1,1,1
400,2,902,318,222,526,1,1,1
401,2,893,317,224,529,1,1,1
402,2,885,316,226,533,1,1,1
403,2,876,315,228,536,1,1,1
404,2,868,314,230,540,1,1,1
405,2,858,312,231,546,1,1,1
406,2,848,310,233,552,1,1,1
407,2,838,308,234,558,1,1,1
408,2,828,306,236,564,1,1,1
409,2,821,304,234,569,1,1,1
410,2,815,302,232,575,1,1,1
411,2,809,300,230,581,1,1,1
412,2,796,298,234,586,1,1,1
413,2,784,296,237,592,1,1,1
414,2,772,295,241,597,1,1,1
415,2,760,293,244,603,1,1,1
416,2,748,292,248,608,1,1,1
417,2,741,287,248,611,1,1,1
418,2,734,282,248,614,1,1,1
419,2,727,277,248,618,1,1,1
420,2,714,276,252,625,1,1,1
421,2,701,276,256,631,1,1,1
422,2,688,276,261,637,1,1,1
423,2,675,275,265,645,1,1,1
424,2,662,275,270,651,1,1,1
425,2,649,275,274,657,1,1,1
426,2,637,275,278,664,1,1,1
427,2,623,270,278,668,1,1,1
428,2,610,266,277,672,1,1,1
429,2,597,261,277,676,1,1,1
430,2,584,257,276,680,1,1,1
431,2,571,253,276,684,1,1,1
432,2,556,250,278,694,1,1,1
433,2,542,247,279,704,1,1,1
434,2,528,244,280,715,1,1,1
435,2,514,241,281,725,1,1,1
436,2,500,238,282,736,1,1,1
437,2,485,235,284,743,1,1,1
438,2,471,232,285,750,1,1,1
439,2,456,229,287,757,1,1,1
440,2,442,226,288,764,1,1,1
441,2,426,222,291,771,1,1,1
