224,11,546,291,235,573,1,1,0.63559
225,11,563,291,222,570,1,1,0.66816
226,11,580,291,209,567,1,1,0.72381
227,11,597,291,197,563,1,1,0.77778
228,11,614,291,184,560,1,1,0.83784
229,11,631,291,171,557,1,1,0.89535
230,11,648,291,159,554,1,1,0.95625
231,11,656,294,173,548,1,1,0.86207
232,11,664,297,188,543,1,1,0.74603
233,11,672,300,203,537,1,1,0.65196
234,11,680,303,217,532,1,1,0.57339
235,11,688,306,232,526,1,1,0.50276
236,11,696,309,247,521,1,1,0.49194
237,11,705,312,261,516,1,1,0.48473
238,11,712,311,254,515,1,1,0.51765
239,11,720,311,246,514,1,1,0.53036
240,11,728,311,238,513,1,1,0.54393
241,11,749,311,221,512,1,1,0.58108
242,11,770,311,204,512,1,1,0.58537
243,11,791,311,187,511,1,1,0.58511
244,11,812,312,170,510,1,1,0.59649
245,11,826,312,163,506,1,1,0.56182
246,11,840,312,157,502,1,1,0.50829
247,11,854,312,151,498,1,1,0.43107
248,11,868,312,145,495,1,1,0.34909
249,11,873,314,148,492,1,1,0.33961
250,11,879,316,151,490,1,1,0.33823
251,11,884,318,154,487,1,1,0.32258
252,11,890,320,157,485,1,1,0.32278
253,11,895,322,160,482,1,1,0.31056
254,11,901,324,163,480,1,1,0.2561
255,11,912,324,161,478,1,1,0.20988
256,11,923,324,160,476,1,1,0.1677
257,11,934,324,158,474,1,1,0.1232
258,11,946,324,156,473,1,1,0.084227
259,11,957,324,154,471,1,1,0.046856
260,11,968,324,153,469,1,1,0.014949
261,11,980,324,151,468,1,1,0.0085288
262,11,990,325,161,462,1,1,0.0061995
263,11,1001,326,171,457,1,1,0.0039098
264,11,1012,327,180,452,1,1,0.001866
265,11,1023,328,190,447,1,1,0.0017764
266,11,1029,328,176,451,1,1,0.0038998
267,11,1035,329,162,454,1,1,0.0042068
268,11,1042,330,148,458,1,1,0.0043573
269,11,1050,330,148,457,1,1,0.0065502
270,11,1058,331,148,455,1,1,0.0065789
271,11,1066,331,148,454,1,1,0.010989
272,11,1074,332,148,452,1,1,0.00883
273,11,1082,332,148,450,1,1,0.011086
274,11,1091,333,147,448,1,1,0.011136
275,11,1099,333,147,446,1,1,0.012909
276,11,1108,334,146,444,1,1,0.015211
277,11,1117,336,145,440,1,1,0.015904
278,11,1126,338,144,437,1,1,0.012833
279,11,1135,341,144,433,1,1,0.0074527
280,11,1140,340,144,433,1,1,0.012585
281,11,1145,340,144,432,1,1,0.014972
282,11,1151,340,143,431,1,1,0.035044
283,11,1156,340,143,430,1,1,0.084848
284,11,1162,340,142,430,1,1,0.081677
285,11,1167,340,138,427,1,1,0.080179
286,11,1172,341,135,423,1,1,0.075923
287,11,1177,342,131,420,1,1,0.076693
288,11,1182,343,128,416,1,1,0.08648
289,11,1187,344,125,413,1,1,0.097059
290,11,1192,345,128,411,1,1,0.096297
291,11,1198,347,131,408,1,1,0.25785
292,11,1203,349,135,406,1,1,0.37009
293,11,1209,351,138,403,1,1,0.48063
294,11,1215,353,141,401,1,1,0.50562
295,11,1220,352,140,400,1,1,0.53966
296,11,1225,352,139,399,1,1,0.57979
297,11,1230,352,139,397,1,1,0.61563
298,11,1235,351,138,397,1,1,0.65713
299,11,1240,351,138,395,1,1,0.66412
300,11,1245,351,137,394,1,1,0.65452
301,11,1250,351,137,393,1,1,0.63386
302,11,1249,353,137,391,1,1,0.59851
303,11,1248,355,137,390,1,1,0.56233
304,11,1248,358,136,388,1,1,0.53671
305,11,1258,358,130,386,1,1,0.59714
306,11,1269,358,123,384,1,1,0.66889
307,11,1279,358,117,382,1,1,0.75107
308,11,1290,359,110,380,1,1,0.84018
309,11,1292,360,110,378,1,1,0.89356
310,11,1294,362,111,376,1,1,0.88606
311,11,1296,363,111,375,1,1,0.88702
312,11,1298,365,112,372,1,1,0.85297
313,11,1300,366,112,371,1,1,0.82753
314,11,1302,368,113,369,1,1,0.80273
315,11,1304,368,116,367,1,1,0.74916
316,11,1306,368,120,366,1,1,0.70892
317,11,1309,369,122,363,1,1,0.66542
318,11,1311,369,126,362,1,1,0.62921
319,11,1313,369,129,360,1,1,0.6469
320,11,1316,370,132,358,1,1,0.66949
321,11,1313,369,132,356,1,1,0.59797
322,11,1311,368,131,354,1,1,0.59112
323,11,1309,367,131,353,1,1,0.57304
324,11,1311,368,131,351,1,1,0.55873
325,11,1314,369,131,349,1,1,0.52931
326,11,1317,371,130,346,1,1,0.49308
327,11,1320,372,130,345,1,1,0.4782
328,11,1323,374,129,342,1,1,0.47192
329,11,1326,375,129,340,1,1,0.45694
330,11,1329,377,129,338,1,1,0.43281
331,11,1333,377,129,337,1,1,0.39615
332,11,1338,378,129,336,1,1,0.37284
333,11,1343,378,129,335,1,1,0.3131
334,11,1348,379,128,334,1,1,0.25975
335,11,1353,379,128,333,1,1,0.23026
336,11,1358,380,128,332,1,1,0.21549
337,11,1358,380,124,331,1,1,0.19328
338,11,1359,381,119,329,1,1,0.18543
339,11,1360,381,114,328,1,1,0.1427
340,11,1361,382,109,326,1,1,0.10484
341,11,1362,383,105,325,1,1,0.054028
342,11,1364,382,112,325,1,1,0.046474
343,11,1367,382,118,324,1,1,0.040543
344,11,1370,382,124,324,1,1,0.041206
345,11,1369,382,120,324,1,1,0.046993
346,11,1369,383,115,323,1,1,0.049569
347,11,1368,384,111,322,1,1,0.050199
348,11,1368,385,106,321,1,1,0.051112
349,11,1368,386,101,320,1,1,0.05241
350,11,1372,385,108,319,1,1,0.05215
351,11,1376,384,116,318,1,1,0.055542
352,11,1380,384,124,316,1,1,0.055697
353,11,1380,386,123,313,1,1,0.054936
354,11,1380,388,123,311,1,1,0.054074
355,11,1380,390,123,309,1,1,0.051197
356,11,1380,392,123,307,1,1,0.049225
357,11,1381,395,122,304,1,1,0.06648
358,11,1384,392,122,306,1,1,0.091497
359,11,1388,389,121,308,1,1,0.11101
360,11,1392,386,120,310,1,1,0.12848
361,11,1395,385,116,310,1,1,0.15277
362,11,1399,384,111,310,1,1,0.16074
363,11,1403,383,106,310,1,1,0.18091
364,11,1407,382,101,310,1,1,0.18795
365,11,1411,382,96,309,1,1,0.20492
366,11,1408,384,104,310,1,1,0.25136
367,11,1406,386,111,311,1,1,0.2848
368,11,1404,388,118,312,1,1,1
369,11,1411,390,114,308,1,1,0.29422
370,11,1418,392,110,304,1,1,0.27275
371,11,1425,395,106,299,1,1,0.24717
372,11,1432,397,102,295,1,1,0.22215
373,11,1439,400,99,290,1,1,0.19089
374,11,1443,399,98,289,1,1,0.1954
375,11,1448,398,96,289,1,1,0.19449
376,11,1453,398,94,288,1,1,0.18762
377,11,1456,398,97,287,1,1,0.19643
378,11,1459,398,100,287,1,1,0.20173
379,11,1462,398,103,286,1,1,0.20692
380,11,1465,398,106,286,1,1,0.21163
381,11,1468,398,109,285,1,1,0.21627
382,11,1471,399,113,284,1,1,0.21637
383,11,1474,399,113,282,1,1,0.23322
384,11,1478,400,112,280,1,1,0.2322
385,11,1482,401,111,278,1,1,0.23963
386,11,1486,402,110,276,1,1,0.23872
387,11,1490,403,109,274,1,1,0.24073
388,11,1494,404,108,272,1,1,0.23984
389,11,1498,404,108,272,1,1,0.24277
390,11,1502,404,108,272,1,1,0.24277
391,11,1506,404,108,272,1,1,0.24277
392,11,1510,404,108,272,1,1,0.24277
393,11,1515,404,103,270,1,1,0.24315
394,11,1520,404,99,269,1,1,0.24148
395,11,1525,404,94,268,1,1,0.24164
396,11,1530,404,90,267,1,1,0.23971
397,11,1536,404,85,266,1,1,0.22873
398,11,1538,404,92,266,1,1,0.23583
399,11,1541,405,99,266,1,1,0.23247
400,11,1544,406,106,266,1,1,0.2265
401,11,1548,406,106,265,1,1,0.22971
402,11,1552,406,106,265,1,1,0.22971
403,11,1556,407,106,264,1,1,0.23569
404,11,1560,406,106,264,1,1,0.23872
405,11,1564,406,106,263,1,1,0.24773
406,11,1568,406,106,263,1,1,0.24773
407,11,1572,406,106,262,1,1,0.24789
408,11,1576,406,106,262,1,1,0.24789
409,11,1580,406,106,262,1,1,0.24789
410,11,1584,406,106,262,1,1,0.24789
411,11,1588,406,106,262,1,1,0.25092
412,11,1592,406,106,262,1,1,0.25092
413,11,1596,406,105,261,1,1,0.25594
414,11,1600,407,104,260,1,1,0.25495
415,11,1604,407,103,259,1,1,0.25703
416,11,1608,408,102,258,1,1,0.2561
417,11,1611,408,102,257,1,1,0.26545
418,11,1615,409,101,256,1,1,0.26467
419,11,1618,409,101,255,1,1,0.27413
420,11,1622,410,100,254,1,1,0.2735
421,11,1625,410,100,253,1,1,0.28307
422,11,1629,410,100,253,1,1,0.28307
423,11,1632,410,100,252,1,1,0.30208
424,11,1636,410,100,252,1,1,0.30208
425,11,1639,410,100,251,1,1,0.32107
426,11,1643,411,99,250,1,1,0.32112
427,11,1646,411,99,249,1,1,0.3308
428,11,1650,412,98,248,1,1,0.33102
429,11,1653,412,98,247,1,1,0.34083
430,11,1656,413,98,245,1,1,0.34799
224,12,197,287,370,699,1,1,1
225,12,210,289,370,693,1,1,1
226,12,254,287,335,688,1,1,1
227,12,298,285,301,684,1,1,1
228,12,342,283,267,679,1,1,1
229,12,387,282,232,674,1,1,1
230,12,402,286,240,668,1,1,1
231,12,417,290,249,662,1,1,1
232,12,433,294,257,656,1,1,1
233,12,448,298,266,650,1,1,1
234,12,463,302,275,644,1,1,1
235,12,479,307,283,638,1,1,1
236,12,490,305,276,634,1,1,1
237,12,502,303,268,630,1,1,1
238,12,514,302,260,626,1,1,1
239,12,549,304,235,616,1,1,1
240,12,584,306,210,606,1,1,1
241,12,619,309,186,596,1,1,1
242,12,625,310,202,594,1,1,1
243,12,632,311,218,592,1,1,1
244,12,638,312,234,590,1,1,1
245,12,645,313,250,588,1,1,1
246,12,651,314,266,586,1,1,1
247,12,658,315,282,584,1,1,1
248,12,665,317,298,581,1,1,1
249,12,694,317,277,579,1,1,1
250,12,723,318,256,576,1,1,1
251,12,753,318,235,574,1,1,1
252,12,782,319,214,571,1,1,1
253,12,812,320,193,569,1,1,1
254,12,824,321,198,565,1,1,1
255,12,836,323,203,560,1,1,1
256,12,849,324,207,557,1,1,1
257,12,861,326,212,552,1,1,1
258,12,874,328,216,548,1,1,1
259,12,891,328,214,544,1,1,1
260,12,908,328,212,540,1,1,1
261,12,925,328,210,536,1,1,1
262,12,942,328,208,532,1,1,1
263,12,958,328,200,528,1,1,1
264,12,974,328,192,525,1,1,1
265,12,990,329,184,521,1,1,1
266,12,999,330,191,517,1,1,1
267,12,1008,331,198,513,1,1,1
268,12,1017,332,205,510,1,1,1
269,12,1026,333,212,506,1,1,1
270,12,1035,334,219,502,1,1,1
271,12,1045,336,226,498,1,1,1
272,12,1060,336,214,497,1,1,1
273,12,1075,337,203,495,1,1,1
274,12,1090,338,192,494,1,1,1
275,12,1105,338,187,491,1,1,1
276,12,1121,339,181,487,1,1,1
277,12,1137,340,175,484,1,1,1
278,12,1145,341,178,482,1,1,1
279,12,1153,342,182,480,1,1,1
280,12,1161,343,186,478,1,1,1
281,12,1169,344,190,477,1,1,1
282,12,1178,344,190,475,1,1,1
283,12,1188,345,189,473,1,1,1
284,12,1198,346,188,470,1,1,1
285,12,1208,347,187,468,1,1,1
286,12,1218,348,186,466,1,1,1
287,12,1230,347,185,464,1,1,1
288,12,1242,347,184,461,1,1,1
289,12,1254,347,183,459,1,1,1
290,12,1266,347,182,456,1,1,1
291,12,1279,347,180,454,1,1,1
292,12,1287,350,180,451,1,1,1
293,12,1295,353,180,448,1,1,1
294,12,1304,356,180,446,1,1,1
295,12,1313,357,180,443,1,1,1
296,12,1323,358,179,441,1,1,1
297,12,1332,359,179,438,1,1,1
298,12,1342,360,178,436,1,1,1
299,12,1348,359,177,434,1,1,1
300,12,1354,358,176,432,1,1,1
301,12,1360,358,175,429,1,1,1
302,12,1364,358,174,428,1,1,1
303,12,1368,358,173,427,1,1,1
304,12,1373,359,172,425,1,1,1
305,12,1377,359,171,424,1,1,1
306,12,1382,360,170,422,1,1,1
307,12,1387,360,169,420,1,1,1
308,12,1392,360,169,418,1,1,1
309,12,1398,360,167,416,1,1,1
310,12,1403,360,167,414,1,1,1
311,12,1409,361,166,412,1,1,1
312,12,1410,361,166,411,1,1,1
313,12,1412,361,165,410,1,1,1
314,12,1414,362,164,408,1,1,1
315,12,1415,363,163,406,1,1,1
316,12,1417,364,162,404,1,1,1
317,12,1418,365,161,402,1,1,1
318,12,1420,366,160,400,1,1,1
319,12,1429,367,160,398,1,1,1
320,12,1438,368,160,396,1,1,1
321,12,1447,370,160,393,1,1,1
322,12,1445,370,162,390,1,1,1
323,12,1443,370,165,388,1,1,1
324,12,1442,370,167,386,1,1,1
325,12,1440,370,170,384,1,1,1
326,12,1439,370,172,382,1,1,1
327,12,1441,371,168,380,1,1,1
328,12,1444,373,163,378,1,1,1
329,12,1446,375,160,376,1,1,1
330,12,1449,377,155,374,1,1,1
331,12,1452,379,151,372,1,1,1
332,12,1448,380,150,370,1,1,1
333,12,1445,381,149,369,1,1,1
334,12,1442,382,148,368,1,1,1
335,12,1443,382,148,367,1,1,1
336,12,1445,383,147,366,1,1,1
337,12,1446,383,147,365,1,1,1
338,12,1448,384,146,364,1,1,1
339,12,1447,383,145,362,1,1,1
340,12,1446,382,145,360,1,1,1
341,12,1445,382,145,357,1,1,1
342,12,1448,384,143,355,1,1,1
343,12,1451,386,142,353,1,1,1
344,12,1454,388,140,351,1,1,1
345,12,1457,390,139,349,1,1,1
346,12,1460,392,138,348,1,1,1
347,12,1460,392,141,344,1,1,1
348,12,1460,392,144,340,1,1,1
349,12,1460,392,147,336,1,1,1
350,12,1460,392,150,332,1,1,1
351,12,1461,393,153,328,1,1,1
352,12,1467,394,147,330,1,1,1
353,12,1473,395,141,332,1,1,1
354,12,1480,396,134,334,1,1,1
355,12,1482,396,134,332,1,1,1
356,12,1485,397,133,330,1,1,1
357,12,1487,397,133,328,1,1,1
358,12,1490,398,132,326,1,1,1
359,12,1493,398,132,324,1,1,1
360,12,1497,399,131,322,1,1,1
361,12,1500,399,131,320,1,1,1
362,12,1504,400,130,318,1,1,1
363,12,1510,400,130,317,1,1,1
364,12,1516,401,130,315,1,1,1
365,12,1522,401,130,314,1,1,1
366,12,1528,402,130,312,1,1,1
367,12,1533,402,129,310,1,1,1
368,12,1538,402,128,309,1,1,1
369,12,1543,403,128,306,1,1,1
370,12,1548,403,127,305,1,1,1
371,12,1553,404,127,303,1,1,1
372,12,1560,405,128,301,1,1,1
373,12,1568,406,128,299,1,1,1
374,12,1576,408,128,296,1,1,1
375,12,1581,408,128,295,1,1,1
376,12,1586,409,128,293,1,1,1
377,12,1591,409,128,292,1,1,1
378,12,1596,410,128,290,1,1,1
379,12,1598,409,128,290,1,1,1
380,12,1601,409,127,289,1,1,1
381,12,1604,409,126,288,1,1,1
382,12,1608,409,126,287,1,1,1
383,12,1612,409,126,286,1,1,1
384,12,1616,409,126,286,1,1,1
385,12,1620,409,126,285,1,1,1
386,12,1624,410,126,284,1,1,1
387,12,1629,409,125,284,1,1,1
388,12,1634,409,125,283,1,1,1
389,12,1639,409,124,282,1,1,1
390,12,1644,409,124,281,1,1,1
391,12,1649,409,124,280,1,1,1
392,12,1650,410,124,279,1,1,1
393,12,1651,411,124,278,1,1,1
394,12,1652,412,124,278,1,1,1
395,12,1655,412,124,277,1,1,1
396,12,1659,413,123,275,1,1,1
397,12,1662,413,123,274,1,1,1
398,12,1666,414,122,272,1,1,1
399,12,1674,411,122,272,1,1,1
400,12,1682,409,122,271,1,1,1
401,12,1691,407,121,271,1,1,1
402,12,1691,408,121,270,1,1,1
403,12,1692,409,120,269,1,1,1
404,12,1692,411,121,268,1,1,1
405,12,1693,412,120,267,1,1,1
406,12,1694,414,120,266,1,1,1
407,12,1698,413,120,265,1,1,1
408,12,1702,413,120,264,1,1,1
409,12,1706,412,120,263,1,1,1
410,12,1710,412,120,262,1,1,1
411,12,1714,412,120,261,1,1,1
412,12,1716,413,120,261,1,1,1
413,12,1718,414,120,261,1,1,1
414,12,1720,416,120,260,1,1,1
415,12,1723,416,120,259,1,1,1
416,12,1727,417,119,257,1,1,1
417,12,1730,417,119,256,1,1,1
418,12,1734,418,118,254,1,1,1
419,12,1738,418,117,253,1,1,1
420,12,1742,418,117,253,1,1,1
421,12,1746,418,116,252,1,1,1
422,12,1750,418,116,252,1,1,1
423,12,1753,418,116,251,1,1,1
424,12,1757,419,116,250,1,1,1
425,12,1760,419,116,249,1,1,1
426,12,1764,420,116,248,1,1,1
427,12,1768,420,115,247,1,1,1
428,12,1772,420,115,247,1,1,1
429,12,1776,420,114,246,1,1,1
430,12,1780,420,114,246,1,1,1
224,13,130,317,354,635,1,1,0.18873
225,13,145,313,343,630,1,1,0.18895
226,13,160,309,332,626,1,1,0.28228
227,13,175,306,321,620,1,1,0.38199
228,13,190,302,310,616,1,1,0.48875
229,13,205,299,300,611,1,1,0.60465
230,13,242,301,265,607,1,1,0.6015
231,13,279,303,230,603,1,1,0.5974
232,13,316,305,195,599,1,1,0.59694
233,13,354,308,160,594,1,1,0.58385
234,13,364,310,189,590,1,1,0.52105
235,13,374,313,218,586,1,1,0.47945
236,13,384,315,247,582,1,1,0.42742
237,13,394,318,277,578,1,1,0.38849
238,13,416,318,260,575,1,1,0.37548
239,13,438,319,244,571,1,1,0.45306
240,13,461,319,226,569,1,1,0.54185
241,13,483,320,210,565,1,1,0.64455
242,13,505,321,193,561,1,1,0.61856
243,13,528,321,176,559,1,1,0.58757
244,13,550,322,159,555,1,1,0.55
245,13,573,323,142,552,1,1,0.5035
246,13,579,324,179,547,1,1,0.4
247,13,585,325,217,543,1,1,0.33486
248,13,591,326,255,539,1,1,0.28906
249,13,602,327,251,535,1,1,0.36508
250,13,613,328,248,532,1,1,0.44177
251,13,624,329,244,529,1,1,0.52653
252,13,636,331,240,525,1,1,0.60581
253,13,656,332,225,522,1,1,0.69027
254,13,677,333,209,519,1,1,0.7
255,13,697,334,194,516,1,1,0.71282
256,13,718,335,178,513,1,1,0.73184
257,13,738,336,163,510,1,1,0.75
258,13,759,338,147,507,1,1,0.77703
259,13,772,339,154,504,1,1,0.76774
260,13,785,341,161,501,1,1,0.75926
261,13,798,343,168,498,1,1,0.75148
262,13,805,345,175,494,1,1,0.77841
263,13,813,348,182,490,1,1,0.79235
264,13,820,350,189,487,1,1,0.81053
265,13,828,353,196,483,1,1,0.82234
266,13,842,352,188,480,1,1,0.83069
267,13,856,351,181,477,1,1,0.83516
268,13,870,350,173,474,1,1,0.84483
269,13,884,350,166,470,1,1,0.8503
270,13,898,350,162,467,1,1,0.84049
271,13,912,350,158,464,1,1,0.83648
272,13,927,350,154,462,1,1,0.85806
273,13,936,352,161,460,1,1,0.85802
274,13,945,354,168,458,1,1,0.85799
275,13,954,357,175,455,1,1,0.85795
276,13,963,359,182,453,1,1,0.86339
277,13,972,362,190,450,1,1,0.86387
278,13,981,361,183,447,1,1,0.8913
279,13,990,360,177,445,1,1,0.91573
280,13,999,360,170,442,1,1,0.94737
281,13,1008,359,164,440,1,1,0.97576
282,13,1017,358,157,438,1,1,1
283,13,1026,358,151,435,1,1,1
284,13,1033,359,155,433,1,1,1
285,13,1040,360,159,431,1,1,1
286,13,1047,361,163,430,1,1,1
287,13,1054,362,168,428,1,1,1
288,13,1061,363,172,427,1,1,1
289,13,1068,364,176,425,1,1,1
290,13,1076,365,180,424,1,1,1
291,13,1075,364,171,422,1,1,1
292,13,1074,363,163,421,1,1,1
293,13,1074,362,154,420,1,1,1
294,13,1081,362,151,418,1,1,1
295,13,1089,363,148,416,1,1,1
296,13,1097,364,145,413,1,1,1
297,13,1105,365,141,411,1,1,1
298,13,1113,366,138,408,1,1,1
299,13,1121,367,135,406,1,1,1
300,13,1127,367,137,405,1,1,1
301,13,1133,367,140,404,1,1,1
302,13,1139,368,143,402,1,1,1
303,13,1145,368,146,401,1,1,1
304,13,1152,369,148,399,1,1,1
305,13,1156,369,143,397,1,1,1
306,13,1161,369,138,395,1,1,1
307,13,1165,369,133,393,1,1,1
308,13,1170,369,128,391,1,1,1
309,13,1175,370,123,388,1,1,1
310,13,1174,371,129,387,1,1,1
311,13,1173,373,135,386,1,1,1
312,13,1172,374,141,385,1,1,1
313,13,1172,376,146,384,1,1,1
314,13,1176,377,146,381,1,1,1
315,13,1181,378,146,379,1,1,1
316,13,1185,379,146,376,1,1,1
317,13,1190,380,146,374,1,1,1
318,13,1195,380,145,373,1,1,1
319,13,1200,381,145,371,1,1,1
320,13,1205,381,144,370,1,1,1
321,13,1210,382,144,368,1,1,1
322,13,1215,383,143,366,1,1,1
323,13,1220,384,143,364,1,1,1
324,13,1225,385,142,362,1,1,1
325,13,1230,386,142,360,1,1,1
326,13,1234,386,142,358,1,1,1
327,13,1239,387,141,356,1,1,1
328,13,1243,387,141,354,1,1,1
329,13,1248,388,140,352,1,1,1
330,13,1253,389,139,350,1,1,1
331,13,1258,390,139,348,1,1,1
332,13,1263,391,138,346,1,1,1
333,13,1268,392,138,344,1,1,1
334,13,1273,392,137,343,1,1,1
335,13,1278,393,137,341,1,1,1
336,13,1283,393,136,340,1,1,1
337,13,1288,394,136,338,1,1,0.9854
338,13,1293,395,135,336,1,1,1
339,13,1298,396,135,334,1,1,1
340,13,1303,397,134,332,1,1,1
341,13,1308,398,134,330,1,1,1
342,13,1312,398,134,328,1,1,1
343,13,1317,399,134,326,1,1,0.99259
344,13,1321,399,134,324,1,1,0.98519
345,13,1326,400,134,322,1,1,0.97037
346,13,1331,401,133,320,1,1,0.96269
347,13,1336,402,133,318,1,1,0.92537
348,13,1341,403,132,316,1,1,0.89474
349,13,1346,404,132,314,1,1,0.85714
350,13,1351,404,131,313,1,1,0.82576
351,13,1356,405,131,311,1,1,0.79545
352,13,1361,405,130,310,1,1,0.80916
353,13,1366,406,130,308,1,1,0.81679
354,13,1370,407,130,305,1,1,0.83969
355,13,1375,408,130,303,1,1,0.81679
356,13,1379,409,130,300,1,1,0.80916
357,13,1384,410,130,298,1,1,0.78626
358,13,1389,410,129,297,1,1,0.77692
359,13,1394,411,129,295,1,1,0.76154
360,13,1399,411,128,294,1,1,0.75969
361,13,1404,412,128,292,1,1,0.74419
362,13,1408,412,128,291,1,1,0.74419
363,13,1413,413,127,290,1,1,0.75781
364,13,1417,413,127,289,1,1,0.77344
365,13,1422,414,126,288,1,1,0.7874
366,13,1426,414,125,287,1,1,0.80952
367,13,1430,414,125,286,1,1,0.81746
368,13,1434,414,124,285,1,1,0.12
369,13,1438,414,124,284,1,1,0.136
370,13,1442,414,123,283,1,1,0.85484
371,13,1446,414,123,283,1,1,0.8629
372,13,1450,414,122,282,1,1,0.89431
373,13,1454,414,122,282,1,1,0.92683
374,13,1458,414,122,281,1,1,0.95935
375,13,1462,415,122,280,1,1,0.96748
376,13,1466,415,122,279,1,1,0.97561
377,13,1470,416,122,278,1,1,0.98374
378,13,1474,416,121,277,1,1,1
379,13,1478,416,121,276,1,1,0.98361
380,13,1482,416,120,275,1,1,0.98347
381,13,1486,416,120,274,1,1,0.97521
382,13,1490,416,119,273,1,1,0.98333
